"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"123" "X" 0.006 -0.86625 0 1 1 2666.66666666667 1 5 Inf 5 1000 388 5
"124" "X" 0.006 -0.20625 0 0 1 2666.66666666667 1 5 Inf 5 1000 321 5
"125" "X" 0.06 -0.78375 0 1 0 2666.66666666667 1 5 Inf 5 1000 478 5
"126" "X" 0.006 0 0 1 1 2666.66666666667 1 5 Inf 5 1000 304 5
"127" "X" 0.06 -0.37125 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 439 5
"128" "X" 0.006 -0.5775 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 359 5
"129" "X" 0.06 -0.61875 0 1 0 2666.66666666667 1 5 Inf 5 1000 462 5
"130" "X" 0.006 -0.4125 0 1 0 2666.66666666667 1 5 Inf 5 1000 342 5
"131" "X" 0.06 -0.45375 0 1 1 2666.66666666667 1 5 Inf 5 1000 448 5
"132" "X" 0.06 -0.4125 0 1 1 2666.66666666667 1 5 Inf 5 1000 444 5
"133" "X" 0.006 -0.45375 0 1 0 2666.66666666667 1 5 Inf 5 1000 346 5
"134" "X" 0.06 -0.495 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 451 5
"135" "X" 0.006 -0.495 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 351 5
"136" "X" 0.006 -0.5775 0 0 1 2666.66666666667 1 5 Inf 5 1000 357 5
"137" "X" 0.006 -0.53625 0 0 1 2666.66666666667 1 5 Inf 5 1000 353 5
"138" "X" 0.06 -0.33 0 0 1 2666.66666666667 1 5 Inf 5 1000 433 5
"139" "X" 0.06 -0.0825 0 1 0 2666.66666666667 1 5 Inf 5 1000 410 5
"140" "X" 0.006 -0.61875 0 1 0 2666.66666666667 1 5 Inf 5 1000 362 5
"141" "X" 0.06 -0.7425 0 1 1 2666.66666666667 1 5 Inf 5 1000 476 5
"142" "X" 0.006 -0.2475 0 0 1 2666.66666666667 1 5 Inf 5 1000 325 5
"143" "X" 0.006 -0.825 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 383 5
"144" "X" 0.006 -0.9075 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 391 5
"145" "X" 0.06 -0.66 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 467 5
"146" "X" 0.06 -0.12375 0 0 1 2666.66666666667 1 5 Inf 5 1000 413 5
"147" "X" 0.006 -0.45375 0 1 1 2666.66666666667 1 5 Inf 5 1000 348 5
"148" "X" 0.006 -0.2475 0 1 1 2666.66666666667 1 5 Inf 5 1000 328 5
"149" "X" 0.06 -0.495 0 1 1 2666.66666666667 1 5 Inf 5 1000 452 5
"150" "X" 0.006 -0.7425 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 375 5
"151" "X" 0.06 -0.53625 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 455 5
"152" "X" 0.06 -0.165 0 1 1 2666.66666666667 1 5 Inf 5 1000 420 5
"153" "X" 0.06 -0.5775 0 0 1 2666.66666666667 1 5 Inf 5 1000 457 5
"154" "X" 0.06 -0.20625 0 1 1 2666.66666666667 1 5 Inf 5 1000 424 5
"155" "X" 0.06 0 0 0 1 2666.66666666667 1 5 Inf 5 1000 401 5
"156" "X" 0.06 -0.37125 0 0 1 2666.66666666667 1 5 Inf 5 1000 437 5
"157" "X" 0.006 -0.165 0 1 0 2666.66666666667 1 5 Inf 5 1000 318 5
"158" "X" 0.06 -0.825 0 0 1 2666.66666666667 1 5 Inf 5 1000 481 5
"159" "X" 0.006 -0.45375 0 0 1 2666.66666666667 1 5 Inf 5 1000 345 5
"160" "X" 0.06 -0.53625 0 1 0 2666.66666666667 1 5 Inf 5 1000 454 5
"161" "X" 0.006 -0.2475 0 1 0 2666.66666666667 1 5 Inf 5 1000 326 5
"162" "X" 0.006 -0.37125 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 339 5
"163" "X" 0.006 0 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 303 5
"164" "X" 0.06 -0.45375 0 0 1 2666.66666666667 1 5 Inf 5 1000 445 5
"165" "X" 0.06 -0.70125 0 0 1 2666.66666666667 1 5 Inf 5 1000 469 5
"166" "X" 0.06 -0.78375 0 1 1 2666.66666666667 1 5 Inf 5 1000 480 5
"167" "X" 0.06 -0.825 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 483 5
"168" "X" 0.006 -0.33 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 335 5
"169" "X" 0.06 -0.4125 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 443 5
"170" "X" 0.006 -0.86625 0 0 1 2666.66666666667 1 5 Inf 5 1000 385 5
"171" "X" 0.006 0 0 1 0 2666.66666666667 1 5 Inf 5 1000 302 5
"172" "X" 0.006 -0.4125 0 0 1 2666.66666666667 1 5 Inf 5 1000 341 5
"173" "X" 0.006 -0.12375 0 1 0 2666.66666666667 1 5 Inf 5 1000 314 5
"174" "X" 0.006 -0.495 0 1 0 2666.66666666667 1 5 Inf 5 1000 350 5
"175" "X" 0.06 -0.825 0 1 1 2666.66666666667 1 5 Inf 5 1000 484 5
"176" "X" 0.06 -0.99 0 1 0 2666.66666666667 1 5 Inf 5 1000 498 5
"177" "X" 0.006 -0.99 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 399 5
"178" "X" 0.06 -0.12375 0 1 1 2666.66666666667 1 5 Inf 5 1000 416 5
"179" "X" 0.006 -0.5775 0 1 1 2666.66666666667 1 5 Inf 5 1000 360 5
