"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"118" "C" 0.004 -0.78375 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 20998 5
"119" "C" 0.04 -0.61875 0.505 0 1 4000 1 5 0.683196849706777 5 1000 22025 5
"120" "C" 0.004 -0.86625 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 21054 5
"121" "C" 0.004 -0.495 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 20646 5
"122" "C" 0.004 -0.61875 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 20758 5
"123" "C" 0.004 0 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 20004 5
"124" "C" 0.004 -0.825 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 21022 5
"125" "C" 0.004 -0.12375 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 20189 5
"126" "C" 0.04 -0.33 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 21688 5
"127" "C" 0.004 -0.78375 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 20978 5
"128" "C" 0.04 -0.78375 0.67 1 1 4000 1 5 0.400477566597125 5 1000 22234 5
"129" "C" 0.04 -0.2475 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 21557 5
"130" "C" 0.004 -0.165 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 20235 5
"131" "C" 0.04 -0.28875 0.835 0 1 4000 1 5 0.180323554131281 5 1000 21641 5
"132" "C" 0.004 -0.78375 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 20994 5
"133" "C" 0.04 -0.20625 0.505 0 1 4000 1 5 0.683196849706777 5 1000 21525 5
"134" "C" 0.04 -0.7425 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 22180 5
"135" "C" 0.004 -0.20625 0.505 1 1 4000 1 5 0.683196849706777 5 1000 20276 5
"136" "C" 0.04 -0.99 0.505 1 1 4000 1 5 0.683196849706777 5 1000 22476 5
"137" "C" 0.04 -0.37125 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 21743 5
"138" "C" 0.004 -0.78375 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 20971 5
"139" "C" 0.04 -0.37125 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 21708 5
"140" "C" 0.004 -0.61875 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 20766 5
"141" "C" 0.04 -0.20625 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 21506 5
"142" "C" 0.04 -0.53625 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 21930 5
"143" "C" 0.004 -0.2475 0.175 0 1 4000 1 5 1.74296930505862 5 1000 20309 5
"144" "C" 0.004 -0.4125 0.175 0 1 4000 1 5 1.74296930505862 5 1000 20509 5
"145" "C" 0.004 -0.825 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 21015 5
"146" "C" 0.004 -0.495 0.34 0 1 4000 1 5 1.07880966137193 5 1000 20617 5
"147" "C" 0.004 -0.45375 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 20595 5
"148" "C" 0.04 -0.20625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 21508 5
"149" "C" 0.004 -0.495 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 20616 5
"150" "C" 0.04 -0.825 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 22280 5
"151" "C" 0.04 -0.2475 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 21572 5
"152" "C" 0.004 -0.37125 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 20465 5
"153" "C" 0.04 -0.4125 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 21797 5
"154" "C" 0.004 -0.825 0.175 0 1 4000 1 5 1.74296930505862 5 1000 21009 5
"155" "C" 0.004 -0.4125 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 20519 5
"156" "C" 0.04 -0.2475 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 21588 5
"157" "C" 0.04 -0.9075 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 22379 5
"158" "C" 0.04 -0.2475 0.67 1 1 4000 1 5 0.400477566597125 5 1000 21584 5
"159" "C" 0.004 -0.5775 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 20719 5
"160" "C" 0.04 0 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 21261 5
"161" "C" 0.004 -0.99 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 21211 5
"162" "C" 0.04 -0.5775 1 1 1 4000 1 5 0 5 1000 22000 5
"163" "C" 0.004 -0.04125 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 20086 5
"164" "C" 0.004 -0.825 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 21032 5
"165" "C" 0.004 -0.04125 0.79375 1 1 4000 1 5 0.230986728775236 5 1000 20090 5
"166" "C" 0.04 -0.7425 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 22170 5
"167" "C" 0.004 -0.9075 0.62875 0 1 4000 1 5 0.464021557568188 5 1000 21131 5
"168" "C" 0.04 -0.12375 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 21445 5
"169" "C" 0.04 -0.0825 0.01 1 1 4000 1 5 4.60517018598809 5 1000 21352 5
"170" "C" 0.004 -0.825 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 21024 5
"171" "C" 0.004 -0.78375 0.835 1 1 4000 1 5 0.180323554131281 5 1000 20992 5
"172" "C" 0.004 -0.28875 0.175 1 1 4000 1 5 1.74296930505862 5 1000 20360 5
"173" "C" 0.004 -0.20625 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 20264 5
"174" "C" 0.004 -0.33 0.34 1 1 4000 1 5 1.07880966137193 5 1000 20418 5
"175" "C" 0.004 -0.20625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 20258 5
"176" "C" 0.004 -0.2475 1 1 1 4000 1 5 0 5 1000 20350 5
