"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"91" "Z" 0.006 -0.2475 0 1 1 2666.66666666667 1 5 Inf 5 1000 578 5
"92" "Z" 0.06 -0.7425 0 0 1 2666.66666666667 1 5 Inf 5 1000 725 5
"93" "Z" 0.006 -0.86625 0 0 0 2666.66666666667 1 5 Inf 5 1000 635 5
"94" "Z" 0.06 -0.53625 0 0 0 2666.66666666667 1 5 Inf 5 1000 703 5
"95" "Z" 0.006 -0.165 0 1 1 2666.66666666667 1 5 Inf 5 1000 570 5
"96" "Z" 0.06 -0.9075 0 0 1 2666.66666666667 1 5 Inf 5 1000 741 5
"97" "Z" 0.006 -0.66 0 1 1 2666.66666666667 1 5 Inf 5 1000 618 5
"98" "Z" 0.06 -0.20625 0 1 1 2666.66666666667 1 5 Inf 5 1000 674 5
"99" "Z" 0.06 -0.12375 0 1 1 2666.66666666667 1 5 Inf 5 1000 666 5
"100" "Z" 0.006 -0.37125 0 1 1 2666.66666666667 1 5 Inf 5 1000 590 5
"101" "Z" 0.006 -0.61875 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 612 5
"102" "Z" 0.06 -0.4125 0 0 0 2666.66666666667 1 5 Inf 5 1000 691 5
"103" "Z" 0.06 -0.94875 0 1 1 2666.66666666667 1 5 Inf 5 1000 746 5
"104" "Z" 0.06 -0.9075 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 740 5
"105" "Z" 0.006 -0.495 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 600 5
"106" "Z" 0.006 -0.165 0 0 0 2666.66666666667 1 5 Inf 5 1000 567 5
"107" "Z" 0.06 -0.66 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 716 5
"108" "Z" 0.006 -0.20625 0 0 0 2666.66666666667 1 5 Inf 5 1000 571 5
"109" "Z" 0.06 -0.86625 0 0 0 2666.66666666667 1 5 Inf 5 1000 735 5
"110" "Z" 0.06 -0.165 0 1 1 2666.66666666667 1 5 Inf 5 1000 670 5
"111" "Z" 0.006 -0.2475 0 0 1 2666.66666666667 1 5 Inf 5 1000 577 5
"112" "Z" 0.06 0 0 0 0 2666.66666666667 1 5 Inf 5 1000 651 5
"113" "Z" 0.006 -0.94875 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 644 5
"114" "Z" 0.006 -0.28875 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 580 5
"115" "Z" 0.006 -0.9075 0 0 0 2666.66666666667 1 5 Inf 5 1000 639 5
"116" "Z" 0.006 -0.2475 0 0 0 2666.66666666667 1 5 Inf 5 1000 575 5
"117" "Z" 0.06 -0.28875 0 1 1 2666.66666666667 1 5 Inf 5 1000 682 5
"118" "Z" 0.006 -0.94875 0 1 1 2666.66666666667 1 5 Inf 5 1000 646 5
"119" "Z" 0.06 -0.99 0 0 0 2666.66666666667 1 5 Inf 5 1000 747 5
"120" "Z" 0.006 -0.99 0 0 1 2666.66666666667 1 5 Inf 5 1000 649 5
"121" "Z" 0.006 -0.78375 0 0 1 2666.66666666667 1 5 Inf 5 1000 629 5
"122" "Z" 0.06 -0.825 0 1 1 2666.66666666667 1 5 Inf 5 1000 734 5
"123" "Z" 0.06 -0.12375 0 0 1 2666.66666666667 1 5 Inf 5 1000 665 5
"124" "Z" 0.006 -0.4125 0 0 1 2666.66666666667 1 5 Inf 5 1000 593 5
"125" "Z" 0.06 -0.33 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 684 5
"126" "Z" 0.006 -0.70125 0 1 1 2666.66666666667 1 5 Inf 5 1000 622 5
"127" "Z" 0.006 -0.7425 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 624 5
"128" "Z" 0.006 -0.37125 0 0 1 2666.66666666667 1 5 Inf 5 1000 589 5
"129" "Z" 0.06 -0.61875 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 712 5
"130" "Z" 0.006 -0.495 0 0 0 2666.66666666667 1 5 Inf 5 1000 599 5
"131" "Z" 0.006 -0.9075 0 0 1 2666.66666666667 1 5 Inf 5 1000 641 5
"132" "Z" 0.06 -0.5775 0 0 1 2666.66666666667 1 5 Inf 5 1000 709 5
"133" "Z" 0.006 -0.4125 0 1 1 2666.66666666667 1 5 Inf 5 1000 594 5
"134" "Z" 0.06 -0.9075 0 0 0 2666.66666666667 1 5 Inf 5 1000 739 5
"135" "Z" 0.006 -0.78375 0 0 0 2666.66666666667 1 5 Inf 5 1000 627 5
"136" "Z" 0.006 -0.825 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 632 5
"137" "Z" 0.06 -0.0825 0 0 1 2666.66666666667 1 5 Inf 5 1000 661 5
"138" "Z" 0.006 -0.28875 0 1 1 2666.66666666667 1 5 Inf 5 1000 582 5
"139" "Z" 0.006 -0.37125 0 0 0 2666.66666666667 1 5 Inf 5 1000 587 5
"140" "Z" 0.006 -0.12375 0 1 1 2666.66666666667 1 5 Inf 5 1000 566 5
"141" "Z" 0.006 -0.20625 0 0 1 2666.66666666667 1 5 Inf 5 1000 573 5
"142" "Z" 0.006 -0.7425 0 0 0 2666.66666666667 1 5 Inf 5 1000 623 5
"143" "Z" 0.06 -0.20625 0 0 0 2666.66666666667 1 5 Inf 5 1000 671 5
"144" "Z" 0.006 -0.4125 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 592 5
"145" "Z" 0.006 -0.28875 0 0 1 2666.66666666667 1 5 Inf 5 1000 581 5
"146" "Z" 0.006 -0.86625 0 0 1 2666.66666666667 1 5 Inf 5 1000 637 5
"147" "Z" 0.06 -0.66 0 0 0 2666.66666666667 1 5 Inf 5 1000 715 5
"148" "Z" 0.06 -0.70125 0 1 1 2666.66666666667 1 5 Inf 5 1000 722 5
"149" "Z" 0.006 -0.0825 0 0 1 2666.66666666667 1 5 Inf 5 1000 561 5
"150" "Z" 0.06 -0.04125 0 1 1 2666.66666666667 1 5 Inf 5 1000 658 5
"151" "Z" 0.006 -0.45375 0 1 1 2666.66666666667 1 5 Inf 5 1000 598 5
"152" "Z" 0.06 -0.53625 0 0 1 2666.66666666667 1 5 Inf 5 1000 705 5
"153" "Z" 0.06 -0.2475 0 0 1 2666.66666666667 1 5 Inf 5 1000 677 5
"154" "Z" 0.006 -0.7425 0 1 1 2666.66666666667 1 5 Inf 5 1000 626 5
"155" "Z" 0.06 -0.7425 0 0 0 2666.66666666667 1 5 Inf 5 1000 723 5
"156" "Z" 0.06 0 0 0 1 2666.66666666667 1 5 Inf 5 1000 653 5
"157" "Z" 0.06 -0.2475 0 1 1 2666.66666666667 1 5 Inf 5 1000 678 5
"158" "Z" 0.06 -0.86625 0 1 1 2666.66666666667 1 5 Inf 5 1000 738 5
"159" "Z" 0.06 -0.4125 0 1 1 2666.66666666667 1 5 Inf 5 1000 694 5
"160" "Z" 0.06 0 0 1 1 2666.66666666667 1 5 Inf 5 1000 654 5
"161" "Z" 0.006 -0.53625 0 0 0 2666.66666666667 1 5 Inf 5 1000 603 5
"162" "Z" 0.06 -0.70125 0 0 1 2666.66666666667 1 5 Inf 5 1000 721 5
"163" "Z" 0.006 -0.5775 0 1 1 2666.66666666667 1 5 Inf 5 1000 610 5
"164" "Z" 0.006 -0.33 0 0 1 2666.66666666667 1 5 Inf 5 1000 585 5
"165" "Z" 0.06 -0.0825 0 0 0 2666.66666666667 1 5 Inf 5 1000 659 5
"166" "Z" 0.06 -0.99 0 0 1 2666.66666666667 1 5 Inf 5 1000 749 5
"167" "Z" 0.06 -0.99 0 1 1 2666.66666666667 1 5 Inf 5 1000 750 5
"168" "Z" 0.06 -0.04125 0 0 1 2666.66666666667 1 5 Inf 5 1000 657 5
"169" "Z" 0.006 -0.20625 0 1 1 2666.66666666667 1 5 Inf 5 1000 574 5
"170" "Z" 0.006 -0.12375 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 564 5
"171" "Z" 0.06 -0.12375 0 0 0 2666.66666666667 1 5 Inf 5 1000 663 5
"172" "Z" 0.06 -0.94875 0 0 1 2666.66666666667 1 5 Inf 5 1000 745 5
"173" "Z" 0.006 -0.86625 0 1 1 2666.66666666667 1 5 Inf 5 1000 638 5
"174" "Z" 0.006 -0.70125 0 0 1 2666.66666666667 1 5 Inf 5 1000 621 5
"175" "Z" 0.06 -0.825 0 0 1 2666.66666666667 1 5 Inf 5 1000 733 5
"176" "Z" 0.006 -0.825 0 1 1 2666.66666666667 1 5 Inf 5 1000 634 5
"177" "Z" 0.006 -0.5775 0 0 0 2666.66666666667 1 5 Inf 5 1000 607 5
"178" "Z" 0.06 -0.165 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 668 5
"179" "Z" 0.006 -0.5775 0 0 1 2666.66666666667 1 5 Inf 5 1000 609 5
"180" "Z" 0.06 -0.45375 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 696 5
"181" "Z" 0.06 -0.45375 0 1 1 2666.66666666667 1 5 Inf 5 1000 698 5
"182" "Z" 0.006 -0.9075 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 640 5
"183" "Z" 0.06 -0.20625 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 672 5
"184" "Z" 0.06 -0.37125 0 0 0 2666.66666666667 1 5 Inf 5 1000 687 5
"185" "Z" 0.006 -0.04125 0 0 1 2666.66666666667 1 5 Inf 5 1000 557 5
"186" "Z" 0.006 -0.5775 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 608 5
"187" "Z" 0.006 -0.53625 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 604 5
"188" "Z" 0.06 -0.99 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 748 5
"189" "Z" 0.06 -0.7425 0 1 1 2666.66666666667 1 5 Inf 5 1000 726 5
"190" "Z" 0.06 -0.825 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 732 5
"191" "Z" 0.06 -0.94875 0 0 0 2666.66666666667 1 5 Inf 5 1000 743 5
"192" "Z" 0.06 -0.7425 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 724 5
"193" "Z" 0.06 -0.61875 0 0 0 2666.66666666667 1 5 Inf 5 1000 711 5
"194" "Z" 0.06 -0.37125 0 1 1 2666.66666666667 1 5 Inf 5 1000 690 5
"195" "Z" 0.006 0 0 1 1 2666.66666666667 1 5 Inf 5 1000 554 5
"196" "Z" 0.006 -0.12375 0 0 1 2666.66666666667 1 5 Inf 5 1000 565 5
"197" "Z" 0.006 -0.825 0 0 0 2666.66666666667 1 5 Inf 5 1000 631 5
"198" "Z" 0.06 -0.5775 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 708 5
"199" "Z" 0.006 -0.2475 0 0 0.5 2666.66666666667 1 5 Inf 5 1000 576 5
"200" "Z" 0.006 -0.61875 0 0 1 2666.66666666667 1 5 Inf 5 1000 613 5
