"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"132" "W" 0.002 -0.70125 0.38125 1 1 8000 1 5 0.964299951060516 5 1000 19185 5
"133" "W" 0.02 -0.825 0.4225 1 1 8000 1 5 0.861565832184908 5 1000 19886 5
"134" "W" 0.002 -0.2475 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 18914 5
"135" "W" 0.02 -0.495 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 19697 5
"136" "W" 0.002 -0.2475 0.175 1 1 8000 1 5 1.74296930505862 5 1000 18905 5
"137" "W" 0.02 -0.04125 1 1 1 8000 1 5 0 5 1000 19425 5
"138" "W" 0.02 -0.37125 0.95875 1 1 8000 1 5 0.042124926300671 5 1000 19624 5
"139" "W" 0.02 -0.78375 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19869 5
"140" "W" 0.02 -0.94875 1 1 1 8000 1 5 0 5 1000 19975 5
"141" "W" 0.02 -0.2475 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 19541 5
"142" "W" 0.02 -0.495 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19692 5
"143" "W" 0.02 -0.45375 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 19662 5
"144" "W" 0.02 -0.7425 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 19831 5
"145" "W" 0.02 -0.78375 1 1 1 8000 1 5 0 5 1000 19875 5
"146" "W" 0.002 -0.66 0.29875 1 1 8000 1 5 1.20814817573642 5 1000 19158 5
"147" "W" 0.002 -0.99 0.5875 1 1 8000 1 5 0.531879032963823 5 1000 19365 5
"148" "W" 0.002 -0.99 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 19362 5
"149" "W" 0.02 -0.33 0.5875 1 1 8000 1 5 0.531879032963823 5 1000 19590 5
"150" "W" 0.002 -0.2475 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 18922 5
"151" "W" 0.002 -0.66 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 19154 5
"152" "W" 0.02 -0.33 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19582 5
"153" "W" 0.002 -0.04125 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 18791 5
"154" "W" 0.02 -0.78375 0.34 1 1 8000 1 5 1.07880966137193 5 1000 19859 5
"155" "W" 0.002 -0.94875 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 19347 5
"156" "W" 0.02 -0.53625 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 19704 5
"157" "W" 0.02 -0.495 0.5875 1 1 8000 1 5 0.531879032963823 5 1000 19690 5
"158" "W" 0.002 -0.94875 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 19337 5
"159" "W" 0.002 -0.45375 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19042 5
"160" "W" 0.02 -0.20625 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19507 5
"161" "W" 0.002 -0.7425 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19218 5
"162" "W" 0.002 -0.0825 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 18812 5
"163" "W" 0.002 -0.12375 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 18845 5
"164" "W" 0.02 -0.33 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 19597 5
"165" "W" 0.002 -0.20625 0.835 1 1 8000 1 5 0.180323554131281 5 1000 18896 5
"166" "W" 0.002 -0.4125 0.5875 1 1 8000 1 5 0.531879032963823 5 1000 19015 5
"167" "W" 0.002 -0.70125 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19182 5
"168" "W" 0.002 -0.33 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 18964 5
"169" "W" 0.02 -0.33 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19594 5
"170" "W" 0.002 -0.825 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19271 5
"171" "W" 0.002 -0.70125 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 19179 5
"172" "W" 0.02 -0.5775 1 1 1 8000 1 5 0 5 1000 19750 5
"173" "W" 0.002 -0.12375 0.835 1 1 8000 1 5 0.180323554131281 5 1000 18846 5
"174" "W" 0.002 -0.70125 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 19189 5
"175" "W" 0.02 -0.825 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 19881 5
"176" "W" 0.002 -0.12375 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 18831 5
"177" "W" 0.02 -0.99 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19982 5
"178" "W" 0.02 -0.495 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 19695 5
"179" "W" 0.002 -0.45375 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19043 5
"180" "W" 0.02 -0.0825 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 19437 5
"181" "W" 0.002 -0.86625 1 1 1 8000 1 5 0 5 1000 19300 5
"182" "W" 0.002 -0.45375 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19032 5
"183" "W" 0.02 -0.5775 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19742 5
"184" "W" 0.002 -0.9075 0.505 1 1 8000 1 5 0.683196849706777 5 1000 19313 5
"185" "W" 0.02 -0.99 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19993 5
"186" "W" 0.02 -0.20625 0.9175 1 1 8000 1 5 0.0861026990534116 5 1000 19523 5
"187" "W" 0.02 -0.66 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19792 5
"188" "W" 0.002 0 0.34 1 1 8000 1 5 1.07880966137193 5 1000 18759 5
"189" "W" 0.02 -0.28875 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19569 5
"190" "W" 0.002 -0.165 0.175 1 1 8000 1 5 1.74296930505862 5 1000 18855 5
"191" "W" 0.02 -0.5775 0.505 1 1 8000 1 5 0.683196849706777 5 1000 19738 5
"192" "W" 0.002 -0.0825 0.29875 1 1 8000 1 5 1.20814817573642 5 1000 18808 5
"193" "W" 0.02 -0.28875 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 19570 5
"194" "W" 0.002 -0.7425 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19221 5
"195" "W" 0.02 -0.7425 0.0925 1 1 8000 1 5 2.38054663446376 5 1000 19828 5
"196" "W" 0.002 -0.165 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 18864 5
"197" "W" 0.02 -0.78375 0.95875 1 1 8000 1 5 0.042124926300671 5 1000 19874 5
"198" "W" 0.002 -0.0825 0.01 1 1 8000 1 5 4.60517018598809 5 1000 18801 5
"199" "W" 0.02 -0.12375 0.34 1 1 8000 1 5 1.07880966137193 5 1000 19459 5
"200" "W" 0.02 -0.0825 0.505 1 1 8000 1 5 0.683196849706777 5 1000 19438 5
"201" "W" 0.02 -0.5775 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 19747 5
"202" "W" 0.002 -0.825 1 1 1 8000 1 5 0 5 1000 19275 5
"203" "W" 0.02 -0.66 0.4225 1 1 8000 1 5 0.861565832184908 5 1000 19786 5
"204" "W" 0.002 -0.9075 0.34 1 1 8000 1 5 1.07880966137193 5 1000 19309 5
"205" "W" 0.002 -0.37125 0.835 1 1 8000 1 5 0.180323554131281 5 1000 18996 5
"206" "W" 0.02 -0.495 0.4225 1 1 8000 1 5 0.861565832184908 5 1000 19686 5
"207" "W" 0.02 -0.61875 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19767 5
"208" "W" 0.02 -0.37125 0.505 1 1 8000 1 5 0.683196849706777 5 1000 19613 5
"209" "W" 0.002 -0.78375 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19226 5
"210" "W" 0.002 -0.495 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19051 5
"211" "W" 0.002 -0.04125 0.505 1 1 8000 1 5 0.683196849706777 5 1000 18788 5
"212" "W" 0.002 -0.61875 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19144 5
"213" "W" 0.02 -0.495 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19682 5
"214" "W" 0.002 -0.9075 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19321 5
"215" "W" 0.002 -0.4125 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19018 5
"216" "W" 0.002 -0.7425 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19207 5
"217" "W" 0.02 0 0.87625 1 1 8000 1 5 0.132103840633337 5 1000 19397 5
"218" "W" 0.002 -0.2475 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 18904 5
"219" "W" 0.02 -0.33 1 1 1 8000 1 5 0 5 1000 19600 5
"220" "W" 0.002 -0.28875 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 18932 5
"221" "W" 0.002 0 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 18766 5
"222" "W" 0.002 -0.28875 0.38125 1 1 8000 1 5 0.964299951060516 5 1000 18935 5
"223" "W" 0.02 -0.78375 0.29875 1 1 8000 1 5 1.20814817573642 5 1000 19858 5
"224" "W" 0.02 -0.495 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19693 5
"225" "W" 0.002 -0.165 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 18862 5
"226" "W" 0.002 -0.61875 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 19131 5
"227" "W" 0.002 -0.78375 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19244 5
"228" "W" 0.002 -0.86625 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19294 5
"229" "W" 0.02 -0.66 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 19779 5
"230" "W" 0.002 -0.33 0.34 1 1 8000 1 5 1.07880966137193 5 1000 18959 5
"231" "W" 0.02 -0.0825 0.2575 1 1 8000 1 5 1.35673555887835 5 1000 19432 5
"232" "W" 0.002 -0.86625 0.67 1 1 8000 1 5 0.400477566597125 5 1000 19292 5
"233" "W" 0.02 -0.12375 0.46375 1 1 8000 1 5 0.768409665060492 5 1000 19462 5
"234" "W" 0.02 -0.61875 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 19769 5
"235" "W" 0.002 -0.0825 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 18816 5
"236" "W" 0.002 -0.165 0.7525 1 1 8000 1 5 0.284354282359106 5 1000 18869 5
"237" "W" 0.02 -0.5775 0.38125 1 1 8000 1 5 0.964299951060516 5 1000 19735 5
"238" "W" 0.02 -0.04125 0.95875 1 1 8000 1 5 0.042124926300671 5 1000 19424 5
"239" "W" 0.002 -0.99 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 19364 5
"240" "W" 0.02 -0.86625 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 19920 5
"241" "W" 0.002 -0.12375 0.0925 1 1 8000 1 5 2.38054663446376 5 1000 18828 5
"242" "W" 0.002 -0.61875 0.29875 1 1 8000 1 5 1.20814817573642 5 1000 19133 5
"243" "W" 0.002 -0.5775 0.38125 1 1 8000 1 5 0.964299951060516 5 1000 19110 5
"244" "W" 0.002 -0.45375 0.9175 1 1 8000 1 5 0.0861026990534116 5 1000 19048 5
"245" "W" 0.02 -0.0825 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19426 5
"246" "W" 0.02 -0.04125 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 19406 5
"247" "W" 0.002 -0.825 0.54625 1 1 8000 1 5 0.604678532572337 5 1000 19264 5
"248" "W" 0.002 -0.495 0.13375 1 1 8000 1 5 2.01178289320602 5 1000 19054 5
"249" "W" 0.002 -0.94875 0.34 1 1 8000 1 5 1.07880966137193 5 1000 19334 5
"250" "W" 0.002 -0.70125 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19176 5
"251" "W" 0.02 -0.0825 1 1 1 8000 1 5 0 5 1000 19450 5
"252" "W" 0.02 -0.4125 0.21625 1 1 8000 1 5 1.53132013317015 5 1000 19631 5
