"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"142" "A" 0.008 -0.12375 0.34 0 0 2000 1 5 1.07880966137193 5 1000 499 5
"143" "A" 0.08 -0.0825 0.835 0 1 2000 1 5 0.180323554131281 5 1000 4173 5
"144" "A" 0.08 -0.53625 0.34 1 0 2000 1 5 1.07880966137193 5 1000 5752 5
"145" "A" 0.008 -0.2475 0.95875 1 1 2000 1 5 0.042124926300671 5 1000 1044 5
"146" "A" 0.08 -0.70125 0.13375 0 0.5 2000 1 5 2.01178289320602 5 1000 6320 5
"147" "A" 0.08 -0.5775 0.71125 1 0 2000 1 5 0.340731293541596 5 1000 5956 5
"148" "A" 0.008 -0.2475 0.01 1 1 2000 1 5 4.60517018598809 5 1000 906 5
"149" "A" 0.08 -0.61875 0.05125 0 0.5 2000 1 5 2.97103966096362 5 1000 6008 5
"150" "A" 0.08 -0.45375 0.4225 1 0.5 2000 1 5 0.861565832184908 5 1000 5465 5
"151" "A" 0.008 -0.45375 0.54625 0 0.5 2000 1 5 0.604678532572337 5 1000 1730 5
"152" "A" 0.08 -0.825 0.87625 0 1 2000 1 5 0.132103840633337 5 1000 6879 5
"153" "A" 0.08 -0.61875 0.54625 1 1 2000 1 5 0.604678532572337 5 1000 6084 5
"154" "A" 0.008 -0.86625 0.67 0 1 2000 1 5 0.400477566597125 5 1000 3249 5
"155" "A" 0.008 -0.495 0.54625 1 1 2000 1 5 0.604678532572337 5 1000 1884 5
"156" "A" 0.008 -0.04125 0.2575 1 1 2000 1 5 1.35673555887835 5 1000 192 5
"157" "A" 0.008 -0.66 0.2575 0 1 2000 1 5 1.35673555887835 5 1000 2439 5
"158" "A" 0.08 -0.78375 0.95875 1 0 2000 1 5 0.042124926300671 5 1000 6742 5
"159" "A" 0.008 -0.7425 0.67 0 0 2000 1 5 0.400477566597125 5 1000 2797 5
"160" "A" 0.008 -0.28875 0.54625 0 0.5 2000 1 5 0.604678532572337 5 1000 1130 5
"161" "A" 0.008 -0.37125 0.46375 0 1 2000 1 5 0.768409665060492 5 1000 1419 5
"162" "A" 0.08 -0.33 0.67 0 0.5 2000 1 5 0.400477566597125 5 1000 5048 5
"163" "A" 0.008 -0.53625 0.01 0 0.5 2000 1 5 4.60517018598809 5 1000 1952 5
"164" "A" 0.008 -0.495 1 1 0.5 2000 1 5 0 5 1000 1949 5
"165" "A" 0.08 -0.86625 0.2575 1 0.5 2000 1 5 1.35673555887835 5 1000 6941 5
"166" "A" 0.008 -0.20625 0.5875 0 0 2000 1 5 0.531879032963823 5 1000 835 5
"167" "A" 0.008 -0.495 0.5875 1 0 2000 1 5 0.531879032963823 5 1000 1888 5
"168" "A" 0.008 -0.825 0.05125 0 0 2000 1 5 2.97103966096362 5 1000 3007 5
"169" "A" 0.008 -0.70125 0.21625 0 1 2000 1 5 1.53132013317015 5 1000 2583 5
"170" "A" 0.08 -0.37125 0.34 0 0 2000 1 5 1.07880966137193 5 1000 5149 5
"171" "A" 0.008 -0.7425 0.67 0 1 2000 1 5 0.400477566597125 5 1000 2799 5
"172" "A" 0.008 -0.4125 0.38125 0 0.5 2000 1 5 0.964299951060516 5 1000 1556 5
"173" "A" 0.08 -0.495 0.71125 1 1 2000 1 5 0.340731293541596 5 1000 5658 5
"174" "A" 0.008 -0.45375 0.4225 1 0.5 2000 1 5 0.861565832184908 5 1000 1715 5
"175" "A" 0.008 -0.70125 0.05125 0 0 2000 1 5 2.97103966096362 5 1000 2557 5
"176" "A" 0.008 -0.70125 0.95875 1 0 2000 1 5 0.042124926300671 5 1000 2692 5
"177" "A" 0.08 -0.45375 0.34 1 0.5 2000 1 5 1.07880966137193 5 1000 5453 5
"178" "A" 0.08 -0.70125 0.46375 1 1 2000 1 5 0.768409665060492 5 1000 6372 5
"179" "A" 0.08 -0.0825 0.95875 0 0 2000 1 5 0.042124926300671 5 1000 4189 5
"180" "A" 0.008 -0.5775 0.13375 0 0 2000 1 5 2.01178289320602 5 1000 2119 5
"181" "A" 0.008 -0.7425 1 1 0 2000 1 5 0 5 1000 2848 5
"182" "A" 0.008 -0.5775 0.46375 1 0 2000 1 5 0.768409665060492 5 1000 2170 5
"183" "A" 0.008 -0.4125 0.54625 0 0 2000 1 5 0.604678532572337 5 1000 1579 5
"184" "A" 0.008 -0.7425 1 0 0.5 2000 1 5 0 5 1000 2846 5
"185" "A" 0.008 -0.495 0.67 0 0 2000 1 5 0.400477566597125 5 1000 1897 5
"186" "A" 0.08 -0.5775 0.13375 1 1 2000 1 5 2.01178289320602 5 1000 5874 5
"187" "A" 0.008 -0.20625 0.67 0 0 2000 1 5 0.400477566597125 5 1000 847 5
"188" "A" 0.08 -0.5775 0.79375 1 1 2000 1 5 0.230986728775236 5 1000 5970 5
"189" "A" 0.008 -0.4125 0.175 0 1 2000 1 5 1.74296930505862 5 1000 1527 5
"190" "A" 0.08 -0.45375 0.95875 0 0.5 2000 1 5 0.042124926300671 5 1000 5540 5
"191" "A" 0.008 -0.53625 0.29875 0 1 2000 1 5 1.20814817573642 5 1000 1995 5
"192" "A" 0.008 -0.33 0.505 0 0.5 2000 1 5 0.683196849706777 5 1000 1274 5
"193" "A" 0.08 -0.4125 0.21625 1 1 2000 1 5 1.53132013317015 5 1000 5286 5
"194" "A" 0.08 -0.86625 0.62875 1 0.5 2000 1 5 0.464021557568188 5 1000 6995 5
"195" "A" 0.08 -0.2475 0.13375 1 0 2000 1 5 2.01178289320602 5 1000 4672 5
"196" "A" 0.08 -0.825 1 1 0 2000 1 5 0 5 1000 6898 5
"197" "A" 0.008 -0.495 0.46375 1 0.5 2000 1 5 0.768409665060492 5 1000 1871 5
"198" "A" 0.008 0 0.34 1 0.5 2000 1 5 1.07880966137193 5 1000 53 5
"199" "A" 0.008 -0.0825 0.38125 0 0.5 2000 1 5 0.964299951060516 5 1000 356 5
"200" "A" 0.08 -0.45375 0.05125 1 0 2000 1 5 2.97103966096362 5 1000 5410 5
"201" "A" 0.008 -0.20625 0.38125 1 0.5 2000 1 5 0.964299951060516 5 1000 809 5
"202" "A" 0.08 -0.33 0.29875 1 0 2000 1 5 1.20814817573642 5 1000 4996 5
"203" "A" 0.008 -0.2475 0.79375 0 0.5 2000 1 5 0.230986728775236 5 1000 1016 5
"204" "A" 0.08 -0.53625 0.62875 1 0 2000 1 5 0.464021557568188 5 1000 5794 5
"205" "A" 0.008 0 0.71125 0 0.5 2000 1 5 0.340731293541596 5 1000 104 5
"206" "A" 0.08 -0.04125 0.38125 0 0.5 2000 1 5 0.964299951060516 5 1000 3956 5
"207" "A" 0.08 -0.45375 0.9175 0 1 2000 1 5 0.0861026990534116 5 1000 5535 5
"208" "A" 0.008 -0.4125 0.54625 1 0.5 2000 1 5 0.604678532572337 5 1000 1583 5
"209" "A" 0.008 -0.37125 0.0925 0 1 2000 1 5 2.38054663446376 5 1000 1365 5
"210" "A" 0.008 -0.86625 0.01 1 0.5 2000 1 5 4.60517018598809 5 1000 3155 5
"211" "A" 0.08 -0.53625 0.21625 0 0.5 2000 1 5 1.53132013317015 5 1000 5732 5
"212" "A" 0.08 -0.86625 0.9175 0 1 2000 1 5 0.0861026990534116 5 1000 7035 5
"213" "A" 0.08 -0.86625 0.2575 0 0 2000 1 5 1.35673555887835 5 1000 6937 5
"214" "A" 0.008 -0.99 0.01 0 0.5 2000 1 5 4.60517018598809 5 1000 3602 5
"215" "A" 0.008 -0.66 0.9175 0 1 2000 1 5 0.0861026990534116 5 1000 2535 5
"216" "A" 0.008 0 0.79375 0 0 2000 1 5 0.230986728775236 5 1000 115 5
"217" "A" 0.008 -0.70125 0.62875 0 0 2000 1 5 0.464021557568188 5 1000 2641 5
"218" "A" 0.08 -0.495 0.835 1 0 2000 1 5 0.180323554131281 5 1000 5674 5
"219" "A" 0.08 -0.78375 0.505 0 0 2000 1 5 0.683196849706777 5 1000 6673 5
"220" "A" 0.008 -0.94875 0.38125 1 1 2000 1 5 0.964299951060516 5 1000 3510 5
"221" "A" 0.008 -0.12375 0.38125 0 0 2000 1 5 0.964299951060516 5 1000 505 5
"222" "A" 0.008 -0.33 0.34 1 0 2000 1 5 1.07880966137193 5 1000 1252 5
"223" "A" 0.008 -0.53625 0.87625 0 0 2000 1 5 0.132103840633337 5 1000 2077 5
"224" "A" 0.08 -0.61875 0.0925 0 1 2000 1 5 2.38054663446376 5 1000 6015 5
"225" "A" 0.08 -0.5775 0.71125 1 1 2000 1 5 0.340731293541596 5 1000 5958 5
"226" "A" 0.08 -0.5775 0.46375 0 0.5 2000 1 5 0.768409665060492 5 1000 5918 5
"227" "A" 0.008 -0.825 0.79375 0 1 2000 1 5 0.230986728775236 5 1000 3117 5
"228" "A" 0.08 -0.61875 1 1 0 2000 1 5 0 5 1000 6148 5
"229" "A" 0.08 -0.165 0.5875 1 0 2000 1 5 0.531879032963823 5 1000 4438 5
"230" "A" 0.008 -0.04125 0.62875 1 1 2000 1 5 0.464021557568188 5 1000 246 5
"231" "A" 0.08 -0.04125 0.62875 1 0.5 2000 1 5 0.464021557568188 5 1000 3995 5
"232" "A" 0.008 -0.45375 0.05125 1 0.5 2000 1 5 2.97103966096362 5 1000 1661 5
"233" "A" 0.008 0 0.29875 1 0 2000 1 5 1.20814817573642 5 1000 46 5
"234" "A" 0.08 -0.0825 0.9175 0 0.5 2000 1 5 0.0861026990534116 5 1000 4184 5
"235" "A" 0.08 -0.0825 0.505 0 0 2000 1 5 0.683196849706777 5 1000 4123 5
"236" "A" 0.08 -0.61875 0.38125 1 0.5 2000 1 5 0.964299951060516 5 1000 6059 5
"237" "A" 0.008 -0.7425 0.7525 0 0 2000 1 5 0.284354282359106 5 1000 2809 5
"238" "A" 0.08 -0.12375 0.71125 0 1 2000 1 5 0.340731293541596 5 1000 4305 5
"239" "A" 0.008 -0.33 0.7525 0 0.5 2000 1 5 0.284354282359106 5 1000 1310 5
"240" "A" 0.08 -0.2475 0.4225 0 1 2000 1 5 0.861565832184908 5 1000 4713 5
"241" "A" 0.08 -0.78375 0.71125 1 1 2000 1 5 0.340731293541596 5 1000 6708 5
"242" "A" 0.08 -0.165 0.175 0 1 2000 1 5 1.74296930505862 5 1000 4377 5
"243" "A" 0.08 -0.825 0.13375 0 1 2000 1 5 2.01178289320602 5 1000 6771 5
"244" "A" 0.008 -0.37125 1 1 1 2000 1 5 0 5 1000 1500 5
"245" "A" 0.008 -0.9075 0.5875 1 0 2000 1 5 0.531879032963823 5 1000 3388 5
"246" "A" 0.08 -0.20625 0.7525 1 0 2000 1 5 0.284354282359106 5 1000 4612 5
"247" "A" 0.08 -0.9075 0.5875 1 0 2000 1 5 0.531879032963823 5 1000 7138 5
"248" "A" 0.008 -0.12375 0.4225 0 0 2000 1 5 0.861565832184908 5 1000 511 5
