"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"604" "P" 0.04 -0.99 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 24962 5
"605" "P" 0.004 -0.0825 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 22620 5
"606" "P" 0.004 -0.495 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 23128 5
"607" "P" 0.004 -0.0825 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22604 5
"608" "P" 0.04 -0.99 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 24970 5
"609" "P" 0.004 -0.78375 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 23488 5
"610" "P" 0.04 -0.825 0.175 1 1 4000 1 5 1.74296930505862 5 1000 24760 5
"611" "P" 0.004 -0.5775 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 23224 5
"612" "P" 0.004 -0.33 1 1 1 4000 1 5 0 5 1000 22950 5
"613" "P" 0.04 -0.53625 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 24415 5
"614" "P" 0.004 -0.12375 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 22657 5
"615" "P" 0.004 -0.53625 0.67 1 1 4000 1 5 0.400477566597125 5 1000 23184 5
"616" "P" 0.04 -0.37125 0.01 0 1 4000 1 5 4.60517018598809 5 1000 24201 5
"617" "P" 0.04 -0.61875 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 24511 5
"618" "P" 0.004 -0.66 0.67 0 1 4000 1 5 0.400477566597125 5 1000 23333 5
"619" "P" 0.04 -0.66 0.01 1 1 4000 1 5 4.60517018598809 5 1000 24552 5
"620" "P" 0.004 -0.165 0.34 0 1 4000 1 5 1.07880966137193 5 1000 22717 5
"621" "P" 0.04 -0.28875 0.34 1 1 4000 1 5 1.07880966137193 5 1000 24118 5
"622" "P" 0.004 -0.7425 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 23404 5
"623" "P" 0.04 -0.2475 0.01 1 1 4000 1 5 4.60517018598809 5 1000 24052 5
"624" "P" 0.004 -0.28875 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22889 5
"625" "P" 0.004 -0.37125 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 22993 5
"626" "P" 0.004 -0.7425 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 23443 5
"627" "P" 0.004 -0.33 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 22905 5
"628" "P" 0.004 -0.94875 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23659 5
"629" "P" 0.04 -0.33 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 24154 5
"630" "P" 0.04 -0.94875 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 24915 5
"631" "P" 0.004 -0.86625 1 0 1 4000 1 5 0 5 1000 23599 5
"632" "P" 0.004 -0.78375 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 23464 5
"633" "P" 0.04 -0.53625 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24427 5
"634" "P" 0.004 -0.61875 0.175 1 1 4000 1 5 1.74296930505862 5 1000 23260 5
"635" "P" 0.004 -0.9075 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 23619 5
"636" "P" 0.004 -0.9075 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23609 5
"637" "P" 0.04 -0.2475 1 0 1 4000 1 5 0 5 1000 24099 5
"638" "P" 0.04 -0.94875 0.67 1 1 4000 1 5 0.400477566597125 5 1000 24934 5
"639" "P" 0.004 -0.45375 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 23086 5
"640" "P" 0.004 -0.78375 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23459 5
"641" "P" 0.004 -0.53625 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 23164 5
"642" "P" 0.004 -0.94875 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 23657 5
"643" "P" 0.04 -0.4125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 24254 5
"644" "P" 0.04 -0.66 1 0 1 4000 1 5 0 5 1000 24599 5
"645" "P" 0.004 -0.70125 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23359 5
"646" "P" 0.04 -0.70125 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 24630 5
"647" "P" 0.04 0 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 23779 5
"648" "P" 0.04 -0.165 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 23995 5
"649" "P" 0.04 -0.66 0.67 0 1 4000 1 5 0.400477566597125 5 1000 24583 5
"650" "P" 0.004 -0.94875 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 23682 5
"651" "P" 0.04 -0.70125 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 24623 5
"652" "P" 0.004 -0.04125 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 22566 5
"653" "P" 0.004 -0.165 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 22715 5
"654" "P" 0.004 -0.0825 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 22636 5
"655" "P" 0.04 -0.9075 0.62875 0 1 4000 1 5 0.464021557568188 5 1000 24881 5
"656" "P" 0.04 -0.0825 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 23854 5
"657" "P" 0.004 -0.37125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22954 5
"658" "P" 0.04 -0.4125 1 1 1 4000 1 5 0 5 1000 24300 5
"659" "P" 0.04 -0.33 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 24170 5
"660" "P" 0.004 -0.28875 0.175 1 1 4000 1 5 1.74296930505862 5 1000 22860 5
"661" "P" 0.04 -0.12375 1 1 1 4000 1 5 0 5 1000 23950 5
"662" "P" 0.04 -0.0825 0.835 1 1 4000 1 5 0.180323554131281 5 1000 23892 5
"663" "P" 0.004 -0.70125 0.34 1 1 4000 1 5 1.07880966137193 5 1000 23368 5
"664" "P" 0.004 -0.4125 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 23035 5
"665" "P" 0.004 -0.12375 0.835 1 1 4000 1 5 0.180323554131281 5 1000 22692 5
"666" "P" 0.04 -0.86625 1 1 1 4000 1 5 0 5 1000 24850 5
"667" "P" 0.04 -0.37125 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 24208 5
"668" "P" 0.04 -0.99 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 24954 5
"669" "P" 0.04 -0.9075 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 24854 5
"670" "P" 0.004 -0.0825 0.175 1 1 4000 1 5 1.74296930505862 5 1000 22610 5
"671" "P" 0.004 -0.12375 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 22658 5
"672" "P" 0.004 -0.7425 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23409 5
"673" "P" 0.004 -0.28875 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 22898 5
"674" "P" 0.04 -0.70125 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 24646 5
"675" "P" 0.04 -0.61875 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 24521 5
"676" "P" 0.04 -0.78375 0.05125 0 1 4000 1 5 2.97103966096362 5 1000 24703 5
"677" "P" 0.04 -0.37125 0.34 0 1 4000 1 5 1.07880966137193 5 1000 24217 5
"678" "P" 0.004 -0.53625 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 23170 5
"679" "P" 0.04 -0.9075 1 0 1 4000 1 5 0 5 1000 24899 5
"680" "P" 0.004 -0.12375 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 22682 5
"681" "P" 0.04 -0.94875 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 24944 5
"682" "P" 0.004 -0.9075 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 23616 5
"683" "P" 0.004 -0.12375 0.67 0 1 4000 1 5 0.400477566597125 5 1000 22683 5
"684" "P" 0.04 -0.495 0.175 1 1 4000 1 5 1.74296930505862 5 1000 24360 5
"685" "P" 0.004 -0.9075 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 23621 5
"686" "P" 0.004 -0.66 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 23307 5
"687" "P" 0.004 -0.5775 0.34 0 1 4000 1 5 1.07880966137193 5 1000 23217 5
"688" "P" 0.04 -0.53625 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 24429 5
"689" "P" 0.04 -0.28875 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 24121 5
"690" "P" 0.04 -0.99 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 24995 5
"691" "P" 0.04 -0.45375 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 24348 5
"692" "P" 0.04 -0.37125 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 24215 5
"693" "P" 0.004 -0.04125 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 22571 5
"694" "P" 0.04 -0.7425 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 24655 5
"695" "P" 0.04 -0.99 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 24963 5
"696" "P" 0.04 -0.33 0.175 0 1 4000 1 5 1.74296930505862 5 1000 24159 5
"697" "P" 0.004 -0.94875 0.67 1 1 4000 1 5 0.400477566597125 5 1000 23684 5
"698" "P" 0.004 -0.61875 0.34 0 1 4000 1 5 1.07880966137193 5 1000 23267 5
"699" "P" 0.04 -0.825 0.34 1 1 4000 1 5 1.07880966137193 5 1000 24768 5
"700" "P" 0.04 -0.12375 0.835 0 1 4000 1 5 0.180323554131281 5 1000 23941 5
"701" "P" 0.004 -0.99 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 23721 5
"702" "P" 0.04 -0.70125 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 24636 5
"703" "P" 0.004 -0.20625 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22754 5
"704" "P" 0.04 -0.495 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 24355 5
"705" "P" 0.004 -0.61875 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 23280 5
"706" "P" 0.004 -0.4125 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 23016 5
"707" "P" 0.004 -0.99 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 23739 5
"708" "P" 0.004 -0.61875 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 23279 5
"709" "P" 0.04 -0.33 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 24193 5
"710" "P" 0.004 -0.61875 0.505 1 1 4000 1 5 0.683196849706777 5 1000 23276 5
"711" "P" 0.004 -0.78375 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 23473 5
"712" "P" 0.004 -0.2475 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 22805 5
"713" "P" 0.04 -0.4125 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 24273 5
"714" "P" 0.004 -0.53625 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 23169 5
"715" "P" 0.04 -0.37125 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 24206 5
"716" "P" 0.04 -0.70125 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 24635 5
"717" "P" 0.04 0 0.34 0 1 4000 1 5 1.07880966137193 5 1000 23767 5
"718" "P" 0.004 -0.28875 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 22886 5
"719" "P" 0.04 -0.165 1 1 1 4000 1 5 0 5 1000 24000 5
"720" "P" 0.04 -0.12375 0.7525 0 1 4000 1 5 0.284354282359106 5 1000 23937 5
"721" "P" 0.04 0 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 23795 5
"722" "P" 0.04 -0.33 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 24194 5
"723" "P" 0.04 -0.53625 0.835 0 1 4000 1 5 0.180323554131281 5 1000 24441 5
"724" "P" 0.04 -0.99 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 24955 5
"725" "P" 0.004 -0.4125 0.505 1 1 4000 1 5 0.683196849706777 5 1000 23026 5
"726" "P" 0.04 0 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 23798 5
"727" "P" 0.04 -0.0825 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 23871 5
"728" "P" 0.04 -0.165 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 23962 5
"729" "P" 0.004 -0.825 0.01 1 1 4000 1 5 4.60517018598809 5 1000 23502 5
"730" "P" 0.004 -0.5775 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 23207 5
"731" "P" 0.004 -0.9075 0.505 1 1 4000 1 5 0.683196849706777 5 1000 23626 5
"732" "P" 0.04 -0.165 0.79375 1 1 4000 1 5 0.230986728775236 5 1000 23990 5
"733" "P" 0.004 -0.37125 0.01 0 1 4000 1 5 4.60517018598809 5 1000 22951 5
"734" "P" 0.004 -0.33 0.175 1 1 4000 1 5 1.74296930505862 5 1000 22910 5
"735" "P" 0.04 -0.66 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 24574 5
"736" "P" 0.04 -0.4125 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 24270 5
"737" "P" 0.004 -0.0825 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 22643 5
"738" "P" 0.04 -0.165 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 23993 5
"739" "P" 0.04 -0.70125 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 24638 5
"740" "P" 0.004 -0.45375 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 23070 5
"741" "P" 0.004 -0.5775 0.67 0 1 4000 1 5 0.400477566597125 5 1000 23233 5
"742" "P" 0.004 -0.20625 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 22773 5
"743" "P" 0.04 -0.04125 0.34 1 1 4000 1 5 1.07880966137193 5 1000 23818 5
"744" "P" 0.04 -0.66 0.835 0 1 4000 1 5 0.180323554131281 5 1000 24591 5
"745" "P" 0.004 -0.495 0.01 0 1 4000 1 5 4.60517018598809 5 1000 23101 5
"746" "P" 0.04 -0.165 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 23972 5
"747" "P" 0.004 -0.45375 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 23085 5
"748" "P" 0.04 -0.53625 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 24416 5
"749" "P" 0.04 -0.37125 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 24245 5
"750" "P" 0.004 -0.165 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 22748 5
"751" "P" 0.004 -0.53625 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 23178 5
"752" "P" 0.04 -0.78375 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 24713 5
"753" "P" 0.04 -0.86625 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 24811 5
"754" "P" 0.04 -0.61875 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 24515 5
"755" "P" 0.04 -0.495 0.835 0 1 4000 1 5 0.180323554131281 5 1000 24391 5
"756" "P" 0.004 -0.28875 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 22856 5
"757" "P" 0.004 -0.12375 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 22664 5
"758" "P" 0.04 -0.495 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24377 5
"759" "P" 0.004 -0.0825 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 22645 5
"760" "P" 0.004 -0.78375 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 23485 5
"761" "P" 0.04 -0.86625 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 24816 5
"762" "P" 0.04 -0.2475 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 24063 5
"763" "P" 0.04 -0.61875 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 24522 5
"764" "P" 0.004 -0.94875 0.05125 0 1 4000 1 5 2.97103966096362 5 1000 23653 5
"765" "P" 0.004 -0.33 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 22919 5
"766" "P" 0.04 -0.94875 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 24916 5
"767" "P" 0.04 -0.20625 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24027 5
"768" "P" 0.04 -0.20625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 24008 5
"769" "P" 0.004 -0.12375 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22689 5
"770" "P" 0.004 -0.53625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 23158 5
"771" "P" 0.004 -0.5775 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 23236 5
"772" "P" 0.004 -0.0825 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 22622 5
"773" "P" 0.004 -0.0825 0.34 1 1 4000 1 5 1.07880966137193 5 1000 22618 5
"774" "P" 0.04 -0.45375 0.505 0 1 4000 1 5 0.683196849706777 5 1000 24325 5
"775" "P" 0.04 -0.70125 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 24611 5
"776" "P" 0.004 -0.61875 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 23295 5
"777" "P" 0.004 -0.4125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 23004 5
"778" "P" 0.04 -0.165 0.67 1 1 4000 1 5 0.400477566597125 5 1000 23984 5
"779" "P" 0.004 -0.20625 0.67 1 1 4000 1 5 0.400477566597125 5 1000 22784 5
"780" "P" 0.04 0 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 23777 5
"781" "P" 0.004 -0.66 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 23328 5
"782" "P" 0.004 -0.5775 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 23243 5
"783" "P" 0.004 -0.495 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 23136 5
"784" "P" 0.04 -0.495 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 24382 5
"785" "P" 0.004 -0.2475 0.505 0 1 4000 1 5 0.683196849706777 5 1000 22825 5
"786" "P" 0.04 -0.2475 0.79375 1 1 4000 1 5 0.230986728775236 5 1000 24090 5
"787" "P" 0.004 0 0.505 1 1 4000 1 5 0.683196849706777 5 1000 22526 5
"788" "P" 0.004 -0.165 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22739 5
"789" "P" 0.04 -0.70125 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 24645 5
"790" "P" 0.04 -0.5775 0.835 1 1 4000 1 5 0.180323554131281 5 1000 24492 5
"791" "P" 0.004 -0.86625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 23558 5
"792" "P" 0.004 -0.66 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 23344 5
"793" "P" 0.004 -0.2475 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 22806 5
"794" "P" 0.004 -0.825 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 23545 5
"795" "P" 0.004 -0.12375 0.505 0 1 4000 1 5 0.683196849706777 5 1000 22675 5
"796" "P" 0.04 -0.94875 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 24911 5
"797" "P" 0.004 -0.53625 0.835 0 1 4000 1 5 0.180323554131281 5 1000 23191 5
"798" "P" 0.04 -0.04125 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 23829 5
"799" "P" 0.04 -0.37125 0.67 1 1 4000 1 5 0.400477566597125 5 1000 24234 5
"800" "P" 0.004 -0.99 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 23729 5
"801" "P" 0.004 -0.53625 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 23189 5
"802" "P" 0.04 -0.66 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 24562 5
"803" "P" 0.004 -0.495 1 1 1 4000 1 5 0 5 1000 23150 5
"804" "P" 0.004 -0.61875 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 23269 5
"805" "P" 0.004 -0.66 0.34 0 1 4000 1 5 1.07880966137193 5 1000 23317 5
"806" "P" 0.004 -0.33 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 22923 5
"807" "P" 0.04 -0.33 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 24180 5
"808" "P" 0.04 -0.45375 0.01 0 1 4000 1 5 4.60517018598809 5 1000 24301 5
"809" "P" 0.04 -0.99 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 24971 5
"810" "P" 0.04 -0.4125 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 24279 5
"811" "P" 0.004 -0.99 1 1 1 4000 1 5 0 5 1000 23750 5
"812" "P" 0.04 -0.61875 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 24536 5
"813" "P" 0.004 -0.20625 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 22782 5
"814" "P" 0.004 -0.28875 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 22862 5
"815" "P" 0.004 -0.33 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 22914 5
"816" "P" 0.004 -0.4125 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 23015 5
"817" "P" 0.04 -0.5775 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 24464 5
"818" "P" 0.04 -0.4125 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24277 5
"819" "P" 0.004 -0.2475 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 22843 5
"820" "P" 0.04 -0.94875 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 24932 5
"821" "P" 0.04 -0.61875 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 24543 5
"822" "P" 0.04 -0.86625 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 24843 5
"823" "P" 0.04 -0.4125 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 24257 5
"824" "P" 0.04 -0.4125 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 24261 5
"825" "P" 0.004 -0.86625 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 23588 5
"826" "P" 0.04 -0.78375 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 24722 5
"827" "P" 0.04 -0.94875 0.835 0 1 4000 1 5 0.180323554131281 5 1000 24941 5
"828" "P" 0.004 -0.78375 0.01 0 1 4000 1 5 4.60517018598809 5 1000 23451 5
"829" "P" 0.04 -0.0825 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 23893 5
"830" "P" 0.04 -0.12375 0.01 0 1 4000 1 5 4.60517018598809 5 1000 23901 5
"831" "P" 0.04 -0.2475 0.05125 0 1 4000 1 5 2.97103966096362 5 1000 24053 5
"832" "P" 0.004 -0.45375 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 23089 5
"833" "P" 0.04 -0.825 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 24785 5
"834" "P" 0.004 -0.66 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 23321 5
"835" "P" 0.04 -0.53625 0.835 1 1 4000 1 5 0.180323554131281 5 1000 24442 5
"836" "P" 0.04 -0.2475 0.7525 0 1 4000 1 5 0.284354282359106 5 1000 24087 5
"837" "P" 0.004 -0.33 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 22924 5
"838" "P" 0.04 -0.45375 0.505 1 1 4000 1 5 0.683196849706777 5 1000 24326 5
"839" "P" 0.004 -0.4125 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 23044 5
"840" "P" 0.004 -0.33 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 22944 5
"841" "P" 0.004 -0.165 0.505 0 1 4000 1 5 0.683196849706777 5 1000 22725 5
"842" "P" 0.004 -0.825 0.175 0 1 4000 1 5 1.74296930505862 5 1000 23509 5
"843" "P" 0.04 -0.33 1 0 1 4000 1 5 0 5 1000 24199 5
"844" "P" 0.04 -0.4125 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 24286 5
"845" "P" 0.004 -0.45375 0.505 1 1 4000 1 5 0.683196849706777 5 1000 23076 5
"846" "P" 0.04 -0.37125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 24204 5
"847" "P" 0.04 -0.9075 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 24882 5
"848" "P" 0.004 -0.4125 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 23011 5
"849" "P" 0.04 -0.165 0.5875 0 1 4000 1 5 0.531879032963823 5 1000 23979 5
"850" "P" 0.04 -0.66 1 1 1 4000 1 5 0 5 1000 24600 5
"851" "P" 0.004 -0.99 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 23716 5
"852" "P" 0.004 -0.78375 0.505 0 1 4000 1 5 0.683196849706777 5 1000 23475 5
"853" "P" 0.004 -0.99 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 23707 5
"854" "P" 0.004 -0.28875 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 22858 5
"855" "P" 0.04 -0.45375 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24327 5
"856" "P" 0.04 -0.165 0.835 0 1 4000 1 5 0.180323554131281 5 1000 23991 5
"857" "P" 0.004 -0.28875 0.835 0 1 4000 1 5 0.180323554131281 5 1000 22891 5
"858" "P" 0.004 -0.04125 0.01 0 1 4000 1 5 4.60517018598809 5 1000 22551 5
"859" "P" 0.04 -0.37125 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 24227 5
"860" "P" 0.004 -0.78375 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 23466 5
"861" "P" 0.004 -0.86625 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 23580 5
"862" "P" 0.004 -0.5775 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 23235 5
"863" "P" 0.04 -0.825 0.4225 0 1 4000 1 5 0.861565832184908 5 1000 24771 5
"864" "P" 0.04 -0.5775 0.29875 1 1 4000 1 5 1.20814817573642 5 1000 24466 5
"865" "P" 0.004 -0.7425 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 23411 5
"866" "P" 0.04 -0.4125 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 24285 5
"867" "P" 0.004 -0.0825 1 1 1 4000 1 5 0 5 1000 22650 5
"868" "P" 0.004 -0.33 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 22927 5
"869" "P" 0.004 -0.04125 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22589 5
"870" "P" 0.004 -0.20625 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 22763 5
"871" "P" 0.04 -0.37125 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 24232 5
"872" "P" 0.004 -0.70125 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 23374 5
"873" "P" 0.04 -0.61875 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 24546 5
"874" "P" 0.004 -0.28875 0.7525 0 1 4000 1 5 0.284354282359106 5 1000 22887 5
"875" "P" 0.004 -0.04125 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 22564 5
"876" "P" 0.004 -0.165 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 22719 5
"877" "P" 0.004 -0.04125 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 22574 5
"878" "P" 0.04 -0.99 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 24965 5
"879" "P" 0.004 -0.2475 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 22823 5
"880" "P" 0.04 -0.53625 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 24412 5
