"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"114" "Y" 0.002 -0.165 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 12620 5
"115" "Y" 0.002 -0.495 0.175 0 1 8000 1 5 1.74296930505862 5 1000 12805 5
"116" "Y" 0.02 -0.7425 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13581 5
"117" "Y" 0.02 -0.66 0.01 0 1 8000 1 5 4.60517018598809 5 1000 13526 5
"118" "Y" 0.002 -0.61875 0.46375 0 1 8000 1 5 0.768409665060492 5 1000 12887 5
"119" "Y" 0.02 -0.61875 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 13520 5
"120" "Y" 0.002 -0.70125 0.01 0 1 8000 1 5 4.60517018598809 5 1000 12926 5
"121" "Y" 0.02 -0.4125 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 13382 5
"122" "Y" 0.002 -0.12375 0.175 0 1 8000 1 5 1.74296930505862 5 1000 12580 5
"123" "Y" 0.002 -0.9075 0.4225 0 1 8000 1 5 0.861565832184908 5 1000 13061 5
"124" "Y" 0.02 -0.825 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13627 5
"125" "Y" 0.02 -0.0825 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13198 5
"126" "Y" 0.02 -0.66 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13548 5
"127" "Y" 0.002 -0.12375 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 12578 5
"128" "Y" 0.02 -0.0825 0.13375 0 1 8000 1 5 2.01178289320602 5 1000 13179 5
"129" "Y" 0.002 -0.45375 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 12789 5
"130" "Y" 0.02 -0.9075 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 13678 5
"131" "Y" 0.02 -0.45375 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13406 5
"132" "Y" 0.02 -0.2475 0.46375 0 1 8000 1 5 0.768409665060492 5 1000 13287 5
"133" "Y" 0.002 -0.86625 0.87625 0 1 8000 1 5 0.132103840633337 5 1000 13047 5
"134" "Y" 0.002 -0.165 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 12618 5
"135" "Y" 0.02 -0.94875 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 13715 5
"136" "Y" 0.02 -0.66 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 13540 5
"137" "Y" 0.002 -0.66 0.835 0 1 8000 1 5 0.180323554131281 5 1000 12921 5
"138" "Y" 0.02 -0.495 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 13432 5
"139" "Y" 0.02 -0.66 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13538 5
"140" "Y" 0.002 -0.825 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 13020 5
"141" "Y" 0.02 -0.0825 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 13182 5
"142" "Y" 0.002 -0.04125 0.29875 0 1 8000 1 5 1.20814817573642 5 1000 12533 5
"143" "Y" 0.002 -0.78375 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 12989 5
"144" "Y" 0.02 -0.2475 0.34 0 1 8000 1 5 1.07880966137193 5 1000 13284 5
"145" "Y" 0.002 -0.86625 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13031 5
"146" "Y" 0.02 -0.495 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 13439 5
"147" "Y" 0.002 -0.99 1 0 1 8000 1 5 0 5 1000 13125 5
"148" "Y" 0.002 -0.165 0.01 0 1 8000 1 5 4.60517018598809 5 1000 12601 5
"149" "Y" 0.002 -0.45375 0.4225 0 1 8000 1 5 0.861565832184908 5 1000 12786 5
"150" "Y" 0.002 -0.53625 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 12828 5
"151" "Y" 0.02 -0.33 0.34 0 1 8000 1 5 1.07880966137193 5 1000 13334 5
"152" "Y" 0.002 -0.5775 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 12864 5
"153" "Y" 0.002 -0.61875 0.175 0 1 8000 1 5 1.74296930505862 5 1000 12880 5
"154" "Y" 0.002 -0.12375 0.835 0 1 8000 1 5 0.180323554131281 5 1000 12596 5
"155" "Y" 0.02 0 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 13143 5
"156" "Y" 0.002 -0.2475 0.95875 0 1 8000 1 5 0.042124926300671 5 1000 12674 5
"157" "Y" 0.02 -0.86625 0.13375 0 1 8000 1 5 2.01178289320602 5 1000 13654 5
"158" "Y" 0.002 -0.04125 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 12544 5
"159" "Y" 0.02 -0.20625 0.87625 0 1 8000 1 5 0.132103840633337 5 1000 13272 5
"160" "Y" 0.02 -0.20625 1 0 1 8000 1 5 0 5 1000 13275 5
"161" "Y" 0.02 -0.165 0.87625 0 1 8000 1 5 0.132103840633337 5 1000 13247 5
"162" "Y" 0.002 -0.78375 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 12995 5
"163" "Y" 0.002 0 0.87625 0 1 8000 1 5 0.132103840633337 5 1000 12522 5
"164" "Y" 0.002 0 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 12519 5
"165" "Y" 0.02 -0.70125 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13556 5
"166" "Y" 0.02 -0.61875 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13502 5
"167" "Y" 0.002 -0.825 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 13014 5
"168" "Y" 0.02 -0.12375 0.67 0 1 8000 1 5 0.400477566597125 5 1000 13217 5
"169" "Y" 0.002 -0.45375 0.34 0 1 8000 1 5 1.07880966137193 5 1000 12784 5
"170" "Y" 0.02 -0.28875 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 13310 5
"171" "Y" 0.002 -0.66 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 12923 5
"172" "Y" 0.02 -0.33 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13338 5
"173" "Y" 0.002 -0.28875 0.67 0 1 8000 1 5 0.400477566597125 5 1000 12692 5
"174" "Y" 0.002 -0.7425 0.34 0 1 8000 1 5 1.07880966137193 5 1000 12959 5
"175" "Y" 0.002 -0.04125 0.505 0 1 8000 1 5 0.683196849706777 5 1000 12538 5
"176" "Y" 0.002 -0.78375 0.29875 0 1 8000 1 5 1.20814817573642 5 1000 12983 5
"177" "Y" 0.002 -0.78375 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 12981 5
"178" "Y" 0.002 -0.33 0.505 0 1 8000 1 5 0.683196849706777 5 1000 12713 5
"179" "Y" 0.002 -0.04125 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 12531 5
"180" "Y" 0.002 -0.94875 0.46375 0 1 8000 1 5 0.768409665060492 5 1000 13087 5
"181" "Y" 0.002 -0.99 0.175 0 1 8000 1 5 1.74296930505862 5 1000 13105 5
"182" "Y" 0.002 -0.825 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 13016 5
"183" "Y" 0.02 -0.78375 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13602 5
"184" "Y" 0.02 -0.12375 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 13219 5
"185" "Y" 0.002 -0.53625 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 12840 5
"186" "Y" 0.002 -0.28875 0.34 0 1 8000 1 5 1.07880966137193 5 1000 12684 5
"187" "Y" 0.002 -0.45375 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12777 5
"188" "Y" 0.002 -0.53625 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 12844 5
"189" "Y" 0.002 -0.99 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 13103 5
"190" "Y" 0.02 -0.94875 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 13718 5
"191" "Y" 0.02 0 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 13145 5
"192" "Y" 0.002 -0.7425 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 12957 5
"193" "Y" 0.02 -0.0825 0.54625 0 1 8000 1 5 0.604678532572337 5 1000 13189 5
"194" "Y" 0.002 -0.37125 1 0 1 8000 1 5 0 5 1000 12750 5
"195" "Y" 0.002 -0.78375 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 12993 5
"196" "Y" 0.02 -0.5775 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13498 5
"197" "Y" 0.02 -0.86625 0.175 0 1 8000 1 5 1.74296930505862 5 1000 13655 5
"198" "Y" 0.02 -0.20625 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 13260 5
"199" "Y" 0.02 -0.33 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13348 5
"200" "Y" 0.02 -0.7425 0.835 0 1 8000 1 5 0.180323554131281 5 1000 13596 5
"201" "Y" 0.002 -0.99 0.13375 0 1 8000 1 5 2.01178289320602 5 1000 13104 5
"202" "Y" 0.002 0 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 12520 5
"203" "Y" 0.002 -0.12375 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 12593 5
"204" "Y" 0.02 -0.78375 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 13623 5
"205" "Y" 0.002 -0.61875 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 12890 5
"206" "Y" 0.002 -0.45375 0.95875 0 1 8000 1 5 0.042124926300671 5 1000 12799 5
"207" "Y" 0.002 -0.165 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12602 5
"208" "Y" 0.02 -0.53625 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 13457 5
"209" "Y" 0.02 -0.12375 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13213 5
"210" "Y" 0.02 -0.86625 0.4225 0 1 8000 1 5 0.861565832184908 5 1000 13661 5
"211" "Y" 0.002 -0.0825 0.29875 0 1 8000 1 5 1.20814817573642 5 1000 12558 5
"212" "Y" 0.02 -0.495 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 13445 5
"213" "Y" 0.002 -0.99 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 13110 5
"214" "Y" 0.002 -0.33 0.95875 0 1 8000 1 5 0.042124926300671 5 1000 12724 5
"215" "Y" 0.002 -0.53625 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12827 5
"216" "Y" 0.002 -0.28875 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12677 5
"217" "Y" 0.002 -0.45375 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 12793 5
"218" "Y" 0.002 -0.495 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12802 5
"219" "Y" 0.02 -0.66 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13531 5
