"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"115" "Z" 0.06 -0.337931034482759 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 252 5
"116" "Z" 0.06 -0.63448275862069 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 26 5
"117" "Z" 0.06 -0.289655172413793 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 218 5
"118" "Z" 0.06 -0.696551724137931 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 72 5
"119" "Z" 0.06 -0.275862068965517 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 206 5
"120" "Z" 0.06 -0.737931034482759 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 102 5
"121" "Z" 0.06 -0.786206896551724 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 140 5
"122" "Z" 0.06 -0.36551724137931 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 274 5
"123" "Z" 0.06 -0.717241379310345 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 90 5
"124" "Z" 0.06 -0.289655172413793 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 220 5
"125" "Z" 0.06 -0.241379310344828 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 185 5
"126" "Z" 0.06 -0.648275862068965 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 38 5
"127" "Z" 0.06 -0.2 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 152 5
"128" "Z" 0.06 -0.386206896551724 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 288 5
"129" "Z" 0.06 -0.303448275862069 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 228 5
"130" "Z" 0.06 -0.262068965517241 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 199 5
"131" "Z" 0.06 -0.63448275862069 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 30 5
"132" "Z" 0.06 -0.206896551724138 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 160 5
"133" "Z" 0.06 -0.282758620689655 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 215 5
"134" "Z" 0.06 -0.779310344827586 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 135 5
"135" "Z" 0.06 -0.758620689655172 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 116 5
"136" "Z" 0.06 -0.675862068965517 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 57 5
"137" "Z" 0.06 -0.255172413793103 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 191 5
"138" "Z" 0.06 -0.317241379310345 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 239 5
"139" "Z" 0.06 -0.220689655172414 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 170 5
"140" "Z" 0.06 -0.779310344827586 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 133 5
"141" "Z" 0.06 -0.36551724137931 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 271 5
"142" "Z" 0.06 -0.793103448275862 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 145 5
"143" "Z" 0.06 -0.6 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 3 5
"144" "Z" 0.06 -0.241379310344828 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 184 5
"145" "Z" 0.06 -0.779310344827586 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 134 5
"146" "Z" 0.06 -0.393103448275862 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 295 5
"147" "Z" 0.06 -0.358620689655172 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 268 5
"148" "Z" 0.06 -0.303448275862069 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 227 5
"149" "Z" 0.06 -0.379310344827586 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 282 5
"150" "Z" 0.06 -0.689655172413793 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 67 5
"151" "Z" 0.06 -0.241379310344828 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 181 5
"152" "Z" 0.06 -0.351724137931035 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 262 5
"153" "Z" 0.06 -0.786206896551724 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 136 5
"154" "Z" 0.06 -0.262068965517241 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 197 5
"155" "Z" 0.06 -0.36551724137931 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 272 5
"156" "Z" 0.06 -0.627586206896552 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 25 5
"157" "Z" 0.06 -0.4 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 298 5
"158" "Z" 0.06 -0.793103448275862 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 144 5
"159" "Z" 0.06 -0.682758620689655 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 62 5
"160" "Z" 0.06 -0.23448275862069 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 179 5
"161" "Z" 0.06 -0.227586206896552 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 173 5
"162" "Z" 0.06 -0.682758620689655 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 64 5
"163" "Z" 0.06 -0.744827586206897 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 108 5
"164" "Z" 0.06 -0.724137931034483 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 91 5
"165" "Z" 0.06 -0.296551724137931 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 224 5
"166" "Z" 0.06 -0.23448275862069 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 176 5
"167" "Z" 0.06 -0.744827586206897 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 109 5
"168" "Z" 0.06 -0.255172413793103 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 192 5
"169" "Z" 0.06 -0.344827586206897 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 258 5
"170" "Z" 0.06 -0.744827586206897 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 110 5
"171" "Z" 0.06 -0.255172413793103 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 193 5
"172" "Z" 0.06 -0.213793103448276 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 161 5
"173" "Z" 0.06 -0.303448275862069 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 230 5
"174" "Z" 0.06 -0.682758620689655 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 65 5
"175" "Z" 0.06 -0.772413793103448 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 128 5
"176" "Z" 0.06 -0.344827586206897 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 259 5
"177" "Z" 0.06 -0.310344827586207 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 233 5
"178" "Z" 0.06 -0.675862068965517 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 60 5
"179" "Z" 0.06 -0.310344827586207 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 232 5
"180" "Z" 0.06 -0.613793103448276 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 11 5
"181" "Z" 0.06 -0.737931034482759 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 101 5
"182" "Z" 0.06 -0.23448275862069 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 177 5
"183" "Z" 0.06 -0.724137931034483 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 92 5
"184" "Z" 0.06 -0.393103448275862 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 294 5
"185" "Z" 0.06 -0.344827586206897 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 260 5
"186" "Z" 0.06 -0.358620689655172 0.97425 1 1 2666.66666666667 1 5 0.0260873347633184 5 1000 269 5
"187" "Z" 0.06 -0.351724137931035 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 261 5
"188" "Z" 0.06 -0.724137931034483 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 95 5
"189" "Z" 0.06 -0.606896551724138 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 9 5
"190" "Z" 0.06 -0.668965517241379 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 51 5
"191" "Z" 0.06 -0.331034482758621 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 247 5
"192" "Z" 0.06 -0.220689655172414 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 167 5
"193" "Z" 0.06 -0.296551724137931 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 225 5
"194" "Z" 0.06 -0.648275862068965 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 40 5
"195" "Z" 0.06 -0.710344827586207 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 85 5
"196" "Z" 0.06 -0.268965517241379 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 205 5
"197" "Z" 0.06 -0.696551724137931 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 73 5
"198" "Z" 0.06 -0.772413793103448 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 130 5
"199" "Z" 0.06 -0.731034482758621 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 97 5
"200" "Z" 0.06 -0.23448275862069 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 178 5
"201" "Z" 0.06 -0.786206896551724 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 138 5
"202" "Z" 0.06 -0.641379310344828 0.97425 0 1 2666.66666666667 1 5 0.0260873347633184 5 1000 34 5
"203" "Z" 0.06 -0.76551724137931 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 125 5
"204" "Z" 0.06 -0.337931034482759 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 255 5
"205" "Z" 0.06 -0.655172413793103 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 41 5
"206" "Z" 0.06 -0.751724137931035 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 111 5
"207" "Z" 0.06 -0.331034482758621 0.9495 1 1 2666.66666666667 1 5 0.0518197487297965 5 1000 248 5
"208" "Z" 0.06 -0.731034482758621 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 98 5
"209" "Z" 0.06 -0.786206896551724 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 137 5
"210" "Z" 0.06 -0.627586206896552 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 23 5
